symbol,timeframe,signal_type,entry_price,tp_target,sl_target,exit_price,exit_reason,timeout_price,pnl_pct,result,timeout_result,hold_bars,mfe,mae,fired_time,achieved_rr,score,confidence
RAY-USDT,30min,LONG,0.6260253999999998,0.65487,0.62243254,0.62243254,SL,,-0.5739160104366069,LOSS,,3,-0.0999000999000819,-2.0007814379416238,2026-02-22T15:42:03.255782,8.02831809145125,13,75.0
RAY-USDT,30min,LONG,0.6252246,0.65487,0.62163174,0.62163174,SL,,-0.5746510933830868,LOSS,,4,0.028053918543821964,-1.8752621058096521,2026-02-22T15:42:47.088254,8.251204771371675,13,75.0
RAY-USDT,30min,LONG,0.6261254999999999,0.65487,0.62253264,0.62253264,SL,,-0.573824257277482,LOSS,,2,-0.3714111627780485,-2.016448779038683,2026-02-22T15:47:52.810712,8.000457256461177,13,75.0
ROAM-USDT,15min,LONG,0.02084082,0.02136809,0.02046053,0.02136809,TP,,2.5299868239349497,WIN,,1,3.8346859672508087,-6.841477446664756,2026-02-22T13:09:37.596951,1.3865206611570164,14,81.7
ROAM-USDT,15min,LONG,0.020851830999999998,0.02136809,0.02047155,0.02136809,TP,,2.475844926999464,WIN,,1,3.779855112004322,-6.890670656212379,2026-02-22T13:09:53.895386,1.3575661157024754,13,74.8
ROAM-USDT,15min,LONG,0.020851830999999998,0.02136809,0.02047155,0.02136809,TP,,2.475844926999464,WIN,,1,3.779855112004322,-6.890670656212379,2026-02-22T13:09:56.279730,1.3575661157024754,13,74.8
ROAM-USDT,15min,LONG,0.021424402999999995,0.02192,0.02104412,0.02104412,SL,,-1.7749992846941651,LOSS,,1,1.0063150884531296,-9.379038473090679,2026-02-22T13:12:49.410293,1.3032227648384753,16,89.3
ROAM-USDT,1h,LONG,0.021548526999999998,0.02436826,0.02102838,0.02102838,SL,,-2.413840166429931,LOSS,,1,-2.7543738836533773,-9.901034070681474,2026-02-22T13:31:31.146877,5.421066465256789,13,75.0
ROAM-USDT,1h,LONG,0.020829808999999998,0.02436826,0.02025967,0.02025967,SL,,-2.737130234847556,LOSS,,1,0.6010184730930739,-6.792232228341585,2026-02-22T13:47:46.123061,6.206288291100972,13,75.2
ROAM-USDT,30min,LONG,0.021322301,0.02167385,0.02104623,0.02104623,SL,,-1.2947523815558146,LOSS,,1,1.4899845940642202,-8.94509931174875,2026-02-22T12:21:50.926437,1.2733934386444126,13,74.7
ROAM-USDT,30min,LONG,0.021288267,0.02167385,0.02101084,0.02101084,SL,,-1.3031920353122226,LOSS,,1,1.652238766077107,-8.799527927754749,2026-02-22T12:22:01.361792,1.3898466984107498,13,74.7
ROAM-USDT,30min,LONG,0.020834813999999997,0.02167385,0.02043374,0.02043374,SL,,-1.9250183850933245,LOSS,,1,3.8646181338600045,-6.81462287112328,2026-02-22T13:09:39.907005,2.091968065743496,14,81.7
ROAM-USDT,30min,LONG,0.020851830999999998,0.02167385,0.02045076,0.02045076,SL,,-1.923433006914354,LOSS,,1,3.779855112004322,-6.890670656212379,2026-02-22T13:09:56.185409,2.049554816977549,14,81.7
ROAM-USDT,30min,LONG,0.020851830999999998,0.02167385,0.02045076,0.02045076,SL,,-1.923433006914354,LOSS,,1,3.779855112004322,-6.890670656212379,2026-02-22T13:09:58.706634,2.049554816977549,14,81.7
ROAM-USDT,30min,LONG,0.020852831999999998,0.02167385,0.02045176,0.02045176,SL,,-1.923345471732563,LOSS,,1,0.8256336597350438,-6.89514019007105,2026-02-22T13:15:43.254412,2.0470538955599076,14,81.7
ROAM-USDT,30min,LONG,0.020831811,0.02167385,0.02043074,0.02043074,SL,,-1.9252814841686081,LOSS,,1,0.9273749651434524,-6.801189776539338,2026-02-22T13:16:06.417660,2.0994711659531644,13,74.8
ROAM-USDT,30min,LONG,0.020978958,0.02167385,0.02057789,0.02057789,SL,,-1.9117632057797984,LOSS,,1,0.2194675255081764,-7.45488884624297,2026-02-22T13:19:44.191683,1.7325989607747425,14,81.7
ROAM-USDT,30min,LONG,0.021011990999999997,0.02167385,0.02061092,0.02061092,SL,,-1.908771995952197,LOSS,,1,0.06191226714308666,-7.600379231078082,2026-02-22T13:21:52.948851,1.6502240251726217,15,85.1
ROAM-USDT,30min,LONG,0.021002982,0.02167385,0.02060191,0.02060191,SL,,-1.9095955041050783,LOSS,,1,0.10483273279955507,-7.560745421769148,2026-02-22T13:22:00.436064,1.6726822116727198,15,85.1
SPK-USDT,15min,LONG,0.021071049999999997,0.02119,0.02101462,0.02119,TP,,0.5645186167751636,WIN,,1,3.839153720388888,-0.6694018570502976,2026-02-22T14:24:55.416644,2.1079746835443425,13,74.7
SPK-USDT,15min,LONG,0.021081059999999995,0.02119,0.02102463,0.02119,TP,,0.5167671834338753,WIN,,1,3.7898473795909937,-0.7165673832340241,2026-02-22T14:25:45.338935,1.9305822784810918,13,74.7
SPK-USDT,15min,LONG,0.021101079999999998,0.02119,0.02104394,0.02119,TP,,0.42140023164692403,WIN,,1,3.6913750386236273,-0.8107641883732827,2026-02-22T14:29:02.354013,1.5561778088905691,13,74.7
SPK-USDT,15min,LONG,0.021081059999999995,0.0213,0.02096606,0.0213,TP,,1.038562577024136,WIN,,1,3.7898473795909937,-0.8588752178495618,2026-02-22T15:26:05.738531,1.9038260869565502,13,72.6
SPK-USDT,15min,LONG,0.021151129999999997,0.0213,0.02103613,0.0213,TP,,0.7038394638962663,WIN,,1,3.446009740377952,-1.187312450918692,2026-02-22T15:27:17.855828,1.2945217391304493,13,72.6
SPK-USDT,15min,LONG,0.021081059999999995,0.0213,0.02096535,0.0213,TP,,1.038562577024136,WIN,,1,3.7898473795909937,-0.8588752178495618,2026-02-22T15:29:40.496098,1.892144153487292,14,79.5
SPK-USDT,1h,LONG,0.02128126,0.02168698,0.02112912,0.02168698,TP,,1.9064660645093465,WIN,,1,2.578512738437475,-3.107240830665103,2026-02-22T14:32:18.739321,2.666704225352116,13,74.7
SPK-USDT,1h,LONG,0.021311289999999997,0.02168698,0.02115486,0.02168698,TP,,1.762868413878301,WIN,,1,2.433968098599391,-3.2437736054457393,2026-02-22T14:37:07.322085,2.4016493000064916,13,74.7
SPK-USDT,1h,LONG,0.02130128,0.02168698,0.02114485,0.02168698,TP,,1.8106893106893236,WIN,,1,2.4821043618036094,-3.198305453944549,2026-02-22T14:37:16.709065,2.4656395832001854,13,74.7
SPK-USDT,30min,LONG,0.021121099999999997,0.02132826,0.02100681,0.02100681,SL,,-0.5411176501223709,LOSS,,1,3.593089375079913,-1.0468204781000916,2026-02-22T14:29:04.650128,1.8126499999999837,13,74.7
SPK-USDT,30min,LONG,0.02155153,0.02188,0.02135153,0.02135153,SL,,-0.9280083594992968,LOSS,,1,-0.7495059515496116,-4.415138971571852,2026-02-22T15:50:46.053266,1.6423500000000142,14,81.7
SPK-USDT,30min,LONG,0.02161159,0.02188,0.02141159,0.02141159,SL,,-0.9254293645215312,LOSS,,1,-1.02532946442164,-4.680775454281705,2026-02-22T15:51:39.132155,1.342050000000009,14,81.7
SPK-USDT,30min,LONG,0.02161159,0.02188,0.02141159,0.02141159,SL,,-0.9254293645215312,LOSS,,1,-1.02532946442164,-4.680775454281705,2026-02-22T15:51:39.996891,1.342050000000009,14,81.7
SUI-USDT,15min,LONG,0.9224214999999999,0.9568646,0.9178715,0.9192,TIMEOUT,0.9192,-0.3492438109909491,LOSS,TIMEOUT_LOSS,15,0.6047669097045281,-0.4468130892438966,2026-02-22T15:27:17.887568,7.569912087912196,13,75.0
SUI-USDT,15min,LONG,0.9226216999999999,0.9568646,0.9180717,0.9192,TIMEOUT,0.9192,-0.3708670628492546,LOSS,TIMEOUT_LOSS,15,0.5829366467318262,-0.4684151695109571,2026-02-22T15:27:29.150263,7.525912087912015,13,75.0
SUI-USDT,15min,LONG,0.9222212999999999,0.9568646,0.9176713,0.9192,TIMEOUT,0.9192,-0.3276111709846534,LOSS,TIMEOUT_LOSS,15,0.6266066507030511,-0.4252016300208969,2026-02-22T15:28:29.502618,7.6139120879120075,13,75.0
TON-USDT,1h,LONG,1.3469455999999997,1.4193688,1.33681703,1.33681703,SL,,-0.7519657809491179,LOSS,,1,-0.30035362972340984,-1.161561387482896,2026-02-22T15:45:55.632937,7.1503864598025215,13,77.7
TON-USDT,1h,LONG,1.346345,1.4193688,1.33621643,1.33621643,SL,,-0.7523012303681451,LOSS,,1,-0.25587795104523137,-1.1174698907040899,2026-02-22T15:46:17.362040,7.209684062059205,13,77.7
TON-USDT,1h,LONG,1.3465451999999998,1.4193688,1.33641663,1.33641663,SL,,-0.7521893806460996,LOSS,,1,-0.2707075856049833,-1.1321714265514333,2026-02-22T15:46:43.096896,7.189918194640318,13,77.7
TON-USDT,1h,LONG,1.3447433999999998,1.4193688,1.33460054,1.33460054,SL,,-0.7542598833353452,LOSS,,1,-0.1370819146611784,-0.9997000171184991,2026-02-22T15:58:37.489399,7.357433802816854,13,77.7
TON-USDT,1h,LONG,1.3436423,1.4193688,1.33349944,1.33349944,SL,,-0.754877990965302,LOSS,,2,-0.05524535808376779,-0.9185703665328213,2026-02-22T15:58:57.239745,7.465992957746417,13,77.7
TON-USDT,1h,LONG,1.3438424999999998,1.4193688,1.33369964,1.33369964,SL,,-0.7547655324191455,LOSS,,2,-0.07013470700620396,-0.9333311009288591,2026-02-22T15:59:22.199594,7.446254929577416,13,77.7
TON-USDT,30min,LONG,1.3402389,1.365292,1.33404604,1.33404604,SL,,-0.4620713516075273,LOSS,,1,0.43731755584770554,-0.801267594904162,2026-02-22T13:25:27.333466,4.045483275663235,15,85.1
TON-USDT,30min,LONG,1.3411397999999999,1.365292,1.33494694,1.33494694,SL,,-0.46176095885006585,LOSS,,1,0.369849586150541,-0.8679035548717575,2026-02-22T13:26:24.050090,3.900009227220331,14,81.4
TON-USDT,30min,LONG,1.3414401,1.365292,1.33524724,1.33524724,SL,,-0.4616575872452357,LOSS,,1,0.3473804011077386,-0.8900956516806169,2026-02-22T13:28:45.839264,3.851517877739339,14,81.4
TON-USDT,30min,LONG,1.339338,1.365292,1.33258086,1.33258086,SL,,-0.5045134237959304,LOSS,,10,0.2958177846070239,-0.6001472369185367,2026-02-22T15:27:23.697141,3.840972515856214,14,80.6
TON-USDT,30min,LONG,1.3392378999999999,1.365292,1.33248076,1.33248076,SL,,-0.5045511331481838,LOSS,,10,0.30331429539143634,-0.5927176941453003,2026-02-22T15:27:35.574727,3.8557864693445927,14,80.6
TON-USDT,30min,LONG,1.3397383999999999,1.365292,1.33298126,1.33298126,SL,,-0.5043626427368164,LOSS,,2,0.2658429436672155,-0.6298543058853846,2026-02-22T15:28:35.918407,3.781716701902731,14,80.6
WIF-USDT,15min,LONG,0.2121119,0.2241192,0.21101904,0.21101904,SL,,-0.515228047082696,LOSS,,14,0.7015636557873557,-0.8070740019772528,2026-02-22T15:25:47.232665,10.987043171128978,13,75.0
WIF-USDT,15min,LONG,0.21201179999999997,0.2241192,0.21090466,0.21090466,SL,,-0.5222067828300023,LOSS,,14,0.7491092476928358,-0.7602407035834652,2026-02-22T15:27:40.479936,10.935744350308253,13,75.0
WIF-USDT,15min,LONG,0.21201179999999997,0.2241192,0.21090466,0.21090466,SL,,-0.5222067828300023,LOSS,,14,0.7491092476928358,-0.7602407035834652,2026-02-22T15:28:06.906924,10.935744350308253,13,75.0
WIF-USDT,15min,LONG,0.21201179999999997,0.2241192,0.21090466,0.21090466,SL,,-0.5222067828300023,LOSS,,14,0.7491092476928358,-0.7602407035834652,2026-02-22T15:28:56.688946,10.935744350308253,13,75.0
WLFI-USDT,15min,LONG,0.1166165,0.1213452,0.11595221,0.11595221,SL,,-0.5696363722114777,LOSS,,1,-2.07217675028834,-4.473209194239236,2026-02-22T16:21:12.228764,7.118473118279572,13,75.0
X-USDT,15min,LONG,1.3453439999999998e-05,1.43e-05,1.331e-05,1.331e-05,SL,,-1.0661957090528429,LOSS,,2,1.1637172351458198,-1.2891870034727064,2026-02-22T15:22:52.318557,6.008771573604055,13,76.6
X-USDT,15min,LONG,1.3423409999999998e-05,1.43e-05,1.328e-05,1.328e-05,SL,,-1.0683574441963581,LOSS,,3,1.3900342759403304,-1.0683574441963581,2026-02-22T15:22:54.929043,6.222182741116746,13,76.6
X-USDT,15min,LONG,1.339338e-05,1.43e-05,1.325e-05,1.336e-05,TIMEOUT,1.336e-05,-0.24922760348768563,LOSS,TIMEOUT_LOSS,15,1.6173661913572253,-0.8465376178380658,2026-02-22T15:23:48.985351,6.435593908629424,13,76.6
X-USDT,15min,LONG,1.3453439999999998e-05,1.43e-05,1.331e-05,1.331e-05,SL,,-1.0661957090528429,LOSS,,2,1.1637172351458198,-1.2891870034727064,2026-02-22T15:26:06.383878,6.008771573604055,13,76.6
X-USDT,15min,LONG,1.3423409999999998e-05,1.43e-05,1.328e-05,1.328e-05,SL,,-1.0683574441963581,LOSS,,3,1.3900342759403304,-1.0683574441963581,2026-02-22T15:26:13.875121,6.222182741116746,13,76.6
X-USDT,15min,LONG,1.3433419999999999e-05,1.43e-05,1.329e-05,1.329e-05,SL,,-1.0676357919278863,LOSS,,3,1.3144828346020692,-1.1420769990069466,2026-02-22T15:27:25.802750,6.151045685279178,13,76.6
X-USDT,15min,LONG,1.338337e-05,1.43e-05,1.324e-05,1.336e-05,TIMEOUT,1.336e-05,-0.17461969593606386,LOSS,TIMEOUT_LOSS,15,1.6933702049633306,-0.7723764642238787,2026-02-22T15:29:18.748200,6.506730964466992,13,76.6
X-USDT,15min,LONG,1.34134e-05,1.43e-05,1.327e-05,1.336e-05,TIMEOUT,1.336e-05,-0.3981093533332228,LOSS,TIMEOUT_LOSS,15,1.4656984806238598,-0.9945278601994978,2026-02-22T15:29:48.264333,6.293319796954301,13,76.6
X-USDT,15min,LONG,1.3573559999999999e-05,1.43e-05,1.342e-05,1.342e-05,SL,,-1.13131706052059,LOSS,,1,0.1947904602771962,-1.5733529007865146,2026-02-22T16:32:17.924015,4.679999999999978,13,76.6
X-USDT,15min,LONG,1.3483469999999998e-05,1.43e-05,1.333e-05,1.352e-05,TIMEOUT,1.352e-05,0.27092432437644626,WIN,TIMEOUT_WIN,15,0.8642434032189175,-0.9157138333084708,2026-02-22T16:32:38.099085,5.2612258064515895,13,76.6
X-USDT,15min,LONG,1.358357e-05,1.43e-05,1.342e-05,1.342e-05,SL,,-1.2041753382947133,LOSS,,1,0.19457329700513706,-1.645885433652557,2026-02-22T16:41:19.585673,4.412096916299552,14,80.6
X-USDT,15min,LONG,1.3543529999999997e-05,1.43e-05,1.341e-05,1.341e-05,SL,,-0.9859320280606068,LOSS,,1,0.7861318282604517,-1.8719639562211423,2026-02-22T18:42:10.090481,5.508343750000028,13,76.6
X-USDT,15min,LONG,1.3543529999999997e-05,1.43e-05,1.341e-05,1.341e-05,SL,,-0.9859320280606068,LOSS,,1,0.7861318282604517,-1.8719639562211423,2026-02-22T18:43:03.842028,5.508343750000028,13,76.6
X-USDT,15min,LONG,1.355354e-05,1.43e-05,1.342e-05,1.342e-05,SL,,-0.9852776470206239,LOSS,,1,0.7116959849603899,-1.9444366564012023,2026-02-22T18:43:52.829060,5.435354166666679,13,76.6
X-USDT,15min,LONG,1.3623609999999998e-05,1.43e-05,1.348e-05,1.348e-05,SL,,-1.0541258888062621,LOSS,,1,0.19370783514796214,-2.448763580284511,2026-02-22T18:45:01.580491,4.751206030150744,14,80.6
X-USDT,1h,LONG,1.3523509999999998e-05,1.435e-05,1.322e-05,1.339e-05,TIMEOUT,1.339e-05,-0.9872436963480412,LOSS,TIMEOUT_LOSS,5,0.9353340959558744,-1.7266966933880166,2026-02-22T16:41:24.472857,2.698000000000013,14,80.6
X-USDT,1h,LONG,1.355354e-05,1.435e-05,1.325e-05,1.339e-05,TIMEOUT,1.339e-05,-1.2066220338007545,LOSS,TIMEOUT_LOSS,5,0.7116959849603899,-1.9444366564012023,2026-02-22T16:45:59.343013,2.599540983606564,14,80.6
X-USDT,1h,LONG,1.3573559999999999e-05,1.435e-05,1.327e-05,1.339e-05,TIMEOUT,1.339e-05,-1.3523349806535523,LOSS,TIMEOUT_LOSS,5,0.5631536604988,-2.0890613810967724,2026-02-22T16:47:15.555266,2.5339016393442706,14,80.6
X-USDT,30min,LONG,1.355354e-05,1.43e-05,1.338e-05,1.338e-05,SL,,-1.2804034960607982,LOSS,,1,0.7116959849603899,-1.9444366564012023,2026-02-22T16:41:22.028542,4.348283333333332,14,80.6
X-USDT,30min,LONG,1.3573559999999999e-05,1.43e-05,1.34e-05,1.34e-05,SL,,-1.2786623406092315,LOSS,,1,0.5631536604988,-2.0890613810967724,2026-02-22T16:45:56.619402,4.231500000000002,13,77.2
X-USDT,30min,LONG,1.3573559999999999e-05,1.43e-05,1.34e-05,1.34e-05,SL,,-1.2786623406092315,LOSS,,1,0.5631536604988,-2.0890613810967724,2026-02-22T16:47:13.160697,4.231500000000002,13,77.2
X-USDT,30min,LONG,1.3573559999999999e-05,1.43e-05,1.34e-05,1.34e-05,SL,,-1.2786623406092315,LOSS,,1,0.5631536604988,-2.0890613810967724,2026-02-22T16:47:37.237583,4.231500000000002,13,77.2
X-USDT,30min,LONG,1.3623609999999998e-05,1.43e-05,1.345e-05,1.345e-05,SL,,-1.2743318400922994,LOSS,,1,0.7809237052440743,-2.448763580284511,2026-02-22T18:45:03.904201,3.8900408962617807,13,73.9
XAUT-USDT,15min,LONG,5106.82172,5121.47638,5104.26830914,5104.26830914,SL,,-0.04999999999999081,LOSS,,2,0.35380675086500596,-0.058387000045887025,2026-02-22T13:32:20.809669,5.739248716128215,13,76.3
XAUT-USDT,15min,LONG,5106.82172,5121.47638,5104.26830914,5104.26830914,SL,,-0.04999999999999081,LOSS,,2,0.35380675086500596,-0.058387000045887025,2026-02-22T13:32:28.397577,5.739248716128215,13,76.3
XAUT-USDT,15min,LONG,5106.82172,5121.47638,5104.26830914,5104.26830914,SL,,-0.04999999999999081,LOSS,,2,0.35380675086500596,-0.058387000045887025,2026-02-22T13:33:29.406014,5.739248716128215,13,76.3
XAUT-USDT,15min,LONG,5107.14204,5121.47638,5104.58846898,5104.58846898,SL,,-0.0500000000000032,LOSS,,1,0.34751255909852474,-0.06465533901617466,2026-02-22T13:35:32.175417,5.613448730319403,13,76.3
XAUT-USDT,15min,LONG,5107.512409999999,5121.47638,5104.95865379,5104.95865379,SL,,-0.05000000009787422,LOSS,,1,0.3402358840279541,-0.07190212583348805,2026-02-22T13:36:07.299684,5.468012156104169,13,76.3
XAUT-USDT,15min,LONG,5107.512409999999,5121.47638,5104.95865379,5104.95865379,SL,,-0.05000000009787422,LOSS,,1,0.3402358840279541,-0.07190212583348805,2026-02-22T13:36:42.684345,5.468012156104169,13,76.3
XAUT-USDT,15min,LONG,5114.689579999999,5121.47638,5112.13223521,5121.47638,TP,,0.13269231482863067,WIN,,1,0.17440784744556048,-0.0533674616475798,2026-02-22T14:23:11.647610,2.653846296572965,13,73.1
XAUT-USDT,15min,LONG,5114.87977,5121.47638,5112.32233011,5121.47638,TP,,0.1289690138699098,WIN,,1,0.17068299535025278,-0.0570838442210249,2026-02-22T14:23:37.479515,2.5793802723554604,13,73.1
XAUT-USDT,15min,LONG,5114.84974,5121.47638,5112.29231513,5121.47638,TP,,0.12955688508652863,WIN,,1,0.17127111147550578,-0.05649706534682327,2026-02-22T14:24:27.814736,2.5911377017310557,13,73.1
XAUT-USDT,15min,LONG,5116.000889999999,5121.47638,5113.44288955,5121.47638,TP,,0.10702676011459253,WIN,,1,0.14873160039658104,-0.07898532636884098,2026-02-22T14:26:18.490099,2.1405351981080325,13,72.2
XAUT-USDT,15min,LONG,5116.000889999999,5121.47638,5113.44288955,5121.47638,TP,,0.10702676011459253,WIN,,1,0.14873160039658104,-0.07898532636884098,2026-02-22T14:26:38.685154,2.1405351981080325,13,72.2
XAUT-USDT,15min,LONG,5116.511399999999,5121.47638,5113.9531443,5121.47638,TP,,0.09703838439606821,WIN,,1,0.13873906349549542,-0.08895514236515482,2026-02-22T14:27:43.743102,1.940767687921523,13,72.2
XAUT-USDT,15min,LONG,5117.081969999999,5121.47638,5114.52342901,5121.47638,TP,,0.08587726414710511,WIN,,1,0.12757329349563654,-0.10009552377757275,2026-02-22T14:29:17.715459,1.717545279585925,13,72.2
XAUT-USDT,15min,LONG,5125.20008,5130.0,5121.61650857,5121.61650857,SL,,-0.06992061527477403,LOSS,,1,-0.08136423817428551,-0.2583329390722943,2026-02-22T15:15:31.364621,1.3394235593628006,13,78.0
XAUT-USDT,15min,LONG,5125.099979999999,5130.0,5121.51640857,5121.51640857,SL,,-0.06992198091712566,LOSS,,1,-0.0794126946963346,-0.25638485202778455,2026-02-22T15:16:08.950103,1.3673565870576296,13,78.0
XAUT-USDT,30min,LONG,5119.974859999999,5130.0,5115.07914571,5115.07914571,SL,,-0.0956198892351393,LOSS,,1,0.7485415660810654,-0.4458002358238087,2026-02-22T18:43:40.214016,2.0477379632332546,13,72.1
XAUT-USDT,30min,LONG,5119.204089999999,5130.0,5114.30837571,5114.30837571,SL,,-0.09563428618840197,LOSS,,1,0.7637107119126583,-0.43081091537414434,2026-02-22T18:44:32.023661,2.2051756638460507,13,72.1
XAUT-USDT,30min,LONG,5119.204089999999,5130.0,5114.30837571,5114.30837571,SL,,-0.09563428618840197,LOSS,,1,0.7637107119126583,-0.43081091537414434,2026-02-22T18:45:22.589691,2.2051756638460507,13,72.1
XLM-USDT,15min,LONG,0.15565549999999997,0.16166,0.15509121,0.15509121,SL,,-0.3625249348721808,LOSS,,3,0.028588774569501645,-0.8065889094827777,2026-02-22T18:28:21.679751,10.640805259707546,13,77.7
XLM-USDT,15min,LONG,0.15565549999999997,0.16166,0.15509121,0.15509121,SL,,-0.3625249348721808,LOSS,,3,0.028588774569501645,-0.8065889094827777,2026-02-22T18:29:31.315341,10.640805259707546,13,77.7
XLM-USDT,30min,LONG,0.15545529999999996,0.1621316,0.1547053,0.1547053,SL,,-0.4824537986160479,LOSS,,4,0.028754246397540893,-0.6788446582393484,2026-02-22T18:26:36.812923,8.901733333333686,13,75.0
XLM-USDT,30min,LONG,0.15565549999999997,0.1621316,0.15489836,0.15489836,SL,,-0.48642033207947155,LOSS,,4,-0.09990009990008392,-0.8065889094827777,2026-02-22T18:28:03.094815,8.553339622641348,13,75.0
XLM-USDT,30min,LONG,0.15565549999999997,0.1621316,0.15489121,0.15489121,SL,,-0.4910138093417664,LOSS,,4,-0.09990009990008392,-0.8065889094827777,2026-02-22T18:28:24.194932,8.473401869158861,13,75.0
